,NW,W
msp_1713,-0.5715054383933488,0.33337817239612005
msp_1714,-0.5570628137312245,0.3249533080098808
msp_1715,0.5872764223566487,-0.34257791304137836
msp_1716,0.558060763302491,-0.32553544525978634
msp_1717,-0.43704327203326393,0.25494190868607064
msp_1718,-0.4604654580611766,0.2686048505356864
msp_1719,-0.34138639781973923,0.1991420653948479
msp_1720,-0.005831514010783888,0.0034017165062905455
msp_1721,-0.48216940368591554,0.28126548548345076
msp_1723,0.6666577502737765,-0.38888368765970305
msp_1724,-0.8823703377618243,0.5147160303610642
msp_1725,-0.4976330701053665,0.29028595756146386
msp_1726,0.33521297595694677,-0.1955409026415523
msp_1727,-0.223360223507074,0.1302934637124599
msp_1728,0.2508221087335177,-0.14631289676121859
msp_1729,-0.5287031459821265,0.3084101684895738
msp_1731,-0.17689000257178675,0.10318583483354217
msp_1732,0.5118989936414471,-0.29860774629084413
msp_1733,-0.49695069168112704,0.28988790348065735
msp_1735,0.5443594674287274,-0.31754302266675755
msp_1737,-0.4685242214673119,0.2733057958559318
msp_1738,0.6562059815944937,-0.3827868225967877
msp_1739,-0.5098850583742013,0.2974329507182842
msp_1740,0.41324333511786193,-0.24105861215208615
msp_1741,0.4411434716379846,-0.2573336917888244
msp_1742,-0.48847178074704184,0.2849418721024412
msp_1743,0.09809353937764062,-0.05722123130362363
msp_1744,-0.41005578057925784,0.23919920533790032
msp_1745,0.6819177597436532,-0.3977853598504642
msp_1746,-0.09520989765761649,0.055539106966942996
msp_1747,-0.4755406705028259,0.2773987244599818
msp_1748,-0.2561371122326699,0.14941331546905748
msp_1749,-0.22217528193783936,0.12960224779707288
msp_1750,-0.4713776948553122,0.27497032199893195
msp_1751,-0.3125738860398975,0.18233476685660688
msp_1754,-0.40110986815666944,0.2339807564247238
msp_1755,0.11916647755784394,-0.0695137785754089
msp_1757,0.6726075773163702,-0.3923544201012159
msp_1759,-0.5200174357824544,0.30334350420643164
msp_1760,0.6454666869959903,-0.3765222340809944
msp_1763,0.8269139535451039,-0.4823664729013107
msp_1766,-0.35439249989685356,0.20672895827316462
msp_1767,-0.5540609571002363,0.32320222497513773
msp_1768,-0.3046709001125069,0.1777246917322957
msp_1769,-0.23828810723092975,0.13900139588470892
msp_1771,-0.43610235617390275,0.25439304110144323
msp_1772c,-0.21952936006728976,0.12805879337258583
msp_1773,-0.45950633037699673,0.26804535938658136
msp_1774,-0.46970253126470146,0.2739931432377425
msp_1775,0.6190223417202503,-0.36109636600347933
msp_1776c,-0.6686817574438069,0.3900643585088874
msp_1777,-0.42807232810382395,0.24970885806056417
msp_1778,0.2978283124862818,-0.17373318228366427
msp_1779c,-0.46303885040159665,0.27010599606759794
msp_1780c,-0.32419588591547915,0.18911426678402946
msp_1782,-0.1371539245739181,0.08000645600145218
msp_1783,-0.6747234766103377,0.39358869468936336
msp_1784,-0.2896297554370372,0.16895069067160506
msp_1785,-0.36851851824174914,0.2149691356410203
msp_1786,-0.3833473027014415,0.22361925990917422
msp_1787,-0.2542403168953996,0.1483068515223164
msp_1788,-0.44975996733677404,0.2623599809464515
msp_1789,-0.34853956690353405,0.20331474736039487
msp_1790,-0.6327130297690415,0.36908260069860765
msp_1793,-0.5146770722496077,0.3002282921456045
msp_1794,-0.14777179529659784,0.0862002139230154
msp_1799,0.4501732756889589,-0.262601077485226
msp_1801,-0.21051803390060803,0.1228021864420215
msp_1802,0.19113018985168617,-0.11149261074681693
msp_1805,-0.6022942139156134,0.35133829145077455
msp_1808,-0.3945311234480893,0.23014315534471863
msp_1810,-0.0035239052470638237,0.0020556113941207024
msp_1814,-0.6727424261739584,0.39243308193480914
msp_1815,0.38812774238084025,-0.22640784972215688
msp_1816,-0.3902943314416543,0.22767169334096496
msp_1817,0.7706006484819783,-0.4495170449478206
msp_1818,-0.22941573387056177,0.13382584475782786
msp_1819,-0.4468239439258234,0.2606473006233971
msp_1820,-0.3800916245777598,0.22172011433702662
msp_1821,-0.4034936962711236,0.23537132282482212
msp_1822,0.6097926113481488,-0.35571235661975353
msp_1823,-0.3144876054485139,0.1834511031782997
msp_1824,0.5558015438765863,-0.3242175672613421
msp_1826,-0.4340718230527782,0.25320856344745396
msp_1827,-0.28688808411878003,0.1673513824026217
msp_1828,-0.3547533795616445,0.20693947141095925
msp_1829,0.623633674571793,-0.36378631016687923
msp_1830,-0.31347085843460937,0.18285800075352224
msp_1831,-0.4327274687902935,0.2524243567943379
msp_1833,0.36424609780501377,-0.21247689038625794
msp_1834,0.676965974951934,-0.3948968187219613
msp_1835,0.7637092214402992,-0.4454970458401746
msp_1836,0.04568973209730814,-0.026652343723429842
msp_1837,-0.4926786766112813,0.28739589468991394
msp_1838,-0.2653546987275695,0.15479024092441562
msp_1839,-0.3329394891042246,0.19421470197746427
msp_1840,-0.47499333536244764,0.27707944562809445
msp_1841,-0.4146123682290584,0.2418572148002842
msp_1842,-0.22953954995695616,0.13389807080822433
msp_1843,-0.3817804098302661,0.22270523906765524
msp_1844,-0.32100308098429947,0.18725179724084154
msp_1845,-0.43204640913290326,0.25202707199419344
msp_1846,0.6136592394964172,-0.3579678897062435
msp_1847,-0.4814796278358116,0.28086311623755683
msp_1848,-0.3748207319847265,0.21864542699109044
msp_1849,0.7859260341943763,-0.45845685328005265
msp_1850,-0.6243826349435652,0.3642232037170798
msp_1851,-0.5456531865397594,0.318297692148193
msp_1852,0.38290738116970513,-0.22336263901566134
msp_1853,0.8097865714572989,-0.4723755000167578
msp_1854,-0.6696270791827359,0.39061579618992953
msp_1855,0.6295275141591341,-0.36722438325949475
msp_1856,0.8813418063430472,-0.5141160537001108
msp_1857,-0.4192855216990496,0.2445832209911122
msp_1858,-0.019407025892789958,0.011320765104127509
msp_1859,0.32468658328073835,-0.18940050691376406
msp_1860,0.41580248259222147,-0.2425514481787958
msp_1861,0.011196891859859757,-0.006531520251584867
msp_1862,0.42535735925408374,-0.24812512623154878
msp_1863,-0.2940367744887928,0.1715214517851291
msp_1864,-0.4580923400455164,0.26722053169321774
msp_1865,-0.22941573387056177,0.13382584475782763
msp_1866,-0.5333758450458616,0.31113590961008575
msp_1867,-0.24343317448296561,0.14200268511506334
msp_1868,0.7757943808004673,-0.4525467221336061
msp_1869,0.4524950231544206,-0.2639554301734121
msp_1870,-0.23333972421239807,0.13611483912389885
msp_1871,0.6796849596814312,-0.3964828931475017
msp_1873,-0.4983268762385027,0.29069067780579333
msp_1874,-0.4933800066009581,0.2878050038505589
msp_1875,-0.40328801790374313,0.2352513437771834
msp_1876,0.30612257923612696,-0.17857150455440737
msp_1877,-0.5290027963986657,0.30858496456588835
msp_1878,-0.45543564332842557,0.2656707919415815
msp_1879,-0.315764071842064,0.18419570857453724
msp_1880,0.3897917461961556,-0.22737851861442415
msp_1881,0.1436908111796258,-0.0838196398547819
msp_1882,-0.24145829981574526,0.14085067489251793
msp_1883,0.6081967434562594,-0.3547814336828179
msp_1884,-0.5074556286087349,0.2960157833550954
msp_1885,0.922799197184525,-0.5382995316909727
msp_1886,0.39980899740123227,-0.23322191515071888
msp_1887,-0.32000145544476116,0.18666751567611062
msp_1888,0.6812393976350368,-0.3973896486204382
msp_1889,0.3932841152066771,-0.22941573387056188
msp_1890,-0.33192532029746186,0.19362310350685266
msp_1891,-0.35788449109996695,0.20876595314164745
msp_1892,-0.2718776686807073,0.15859530673041264
msp_1893,-0.7271998269834085,0.42419989907365485
msp_1894,-0.383177356107235,0.22352012439588706
msp_1895,-0.32453301747326296,0.1893109268594034
msp_1896,0.7825748168203251,-0.45650197647852303
msp_1897,0.7658907323118562,-0.44676959384858256
msp_1898,0.3312333176710411,-0.19321943530810726
msp_1899,-0.3313213027859398,0.19327075995846496
msp_1900,-0.23660774742448634,0.13802118599761706
msp_1901,-0.38832824833612706,0.2265248115294073
msp_1902,-0.6087131137062318,0.3550826496619684
msp_1903,-0.2561071984131952,0.14939586574103056
msp_1904,-0.5534567327715328,0.32284976078339406
msp_1905,-0.21960117341858051,0.1281006844941719
msp_1906,-0.24440036891457195,0.14256688186683364
msp_1907,0.2901370037022251,-0.16924658549296454
msp_1908,0.4344713777061003,-0.25344163699522526
msp_1910,0.34623886084730426,-0.20197266882759413
msp_1911,0.511739253232553,-0.29851456438565577
msp_1912,0.8026991159600321,-0.4682411509766853
msp_1913,-0.2572331475499297,0.1500526694041257
msp_1914,-0.32348441497256347,0.18869924206732877
msp_1915,0.6500875068180394,-0.379217712310523
msp_1916,0.3880715443929946,-0.2263750675625803
msp_1917,0.7036199870221976,-0.4104449924296154
msp_1919,-0.2294157338705618,0.13382584475782752
msp_1920,-0.2251072745560641,0.13131257682437072
msp_1921,-0.3881795392418032,0.2264380645577185
msp_1922,0.3602171609802142,-0.21012667723845832
msp_1923,-0.2487627221915516,0.1451115879450718
msp_1924,-0.33517629828098194,0.19551950733057288
msp_1925,-0.44023325218596304,0.2568027304418116
msp_1926,0.5042803834150755,-0.2941635569921273
msp_1927,-0.38270829156350766,0.22324650341204613
msp_1928,0.7549784690196881,-0.4404041069281515
msp_1929,-0.24947032357248042,0.14552435541728023
msp_1930,-0.6793232773559171,0.39627191179095184
msp_1931,-0.32750189535556384,0.1910427722907456
msp_1932,-0.28568652653831056,0.16665047381401457
msp_1933,-0.5606964562082931,0.3270729327881711
msp_1934,0.3946982673263874,-0.2302406559403927
msp_1935,0.3311849967808892,-0.19319124812218536
msp_1936,0.44634492885676974,-0.260367875166449
msp_1938,-0.8607407898323213,0.502098794068854
msp_1939,-0.6355378731282421,0.3707304259914746
msp_1940,0.5525329111646023,-0.32231086484601806
msp_1941,-0.06274434254902302,0.03660086648693021
msp_1942,-0.4402330133878634,0.2568025911429203
msp_1943,-0.33173518900304705,0.19351219358511074
msp_1944,0.3704480285584353,-0.21609468332575402
msp_1945,-0.15172898644932006,0.08850857542877007
msp_1946,-0.43118489789990233,0.251524523774943
msp_1947,-0.30357421572024307,0.17708495917014208
msp_1948,-0.5518380312214058,0.321905518212487
msp_1949,-0.5911680716728337,0.344848041809153
msp_1956,0.09583268988601923,-0.05590240243351118
msp_1958,-0.22941573387056177,0.13382584475782777
msp_1962,-0.23211965950996968,0.135403134714149
msp_1964,-0.43466663683980966,0.25355553815655557
msp_1967,0.5892641085106051,-0.3437373966311863
msp_1968,-0.3429861490346767,0.2000752536035615
msp_1970,-0.813771201516155,0.4746998675510903
msp_1971,-0.4113288482516732,0.23994182814680942
msp_1975,-0.6998367097424804,0.40823808068311357
msp_1976,-0.44973930674796897,0.26234792893631514
msp_1977,-0.7111442957375858,0.41483417251359195
msp_1978,-0.27964536541979873,0.1631264631615492
msp_1979,-0.3250561181416675,0.18961606891597252
msp_1980,0.4775970111189195,-0.27859825648603637
msp_1981,0.47241521644829987,-0.2755755429281748
msp_1982,-0.2777528653376999,0.162022504780325
msp_1983,-0.3300097199763002,0.19250566998617513
msp_1984,-0.24402013029035063,0.14234507600270443
msp_1986,-0.10527761461617316,0.06141194185943419
msp_1987,-0.27044991952304537,0.15776245305510972
msp_1988,-0.3859368748638536,0.2251298436705813
msp_1989,0.43647935409738847,-0.2546129565568099
msp_1990,-0.29393967399214144,0.1714648098287492
msp_1991,-0.4683906888230095,0.2732279018134222
msp_1992,-0.22941573387056177,0.13382584475782788
msp_1993,0.37542192248794176,-0.21899612145129935
msp_1994,-0.318149987697213,0.18558749282337425
msp_1995,-0.24775277785492517,0.14452245374870634
msp_1996,-0.2304850074425653,0.13444958767482973
msp_1997,-0.28570071306356754,0.166658749287081
msp_1998,0.41405948079811455,-0.2415346971322335
msp_1999,-0.22941573387056177,0.13382584475782774
msp_2000,-0.2810097448096218,0.163922351138946
msp_2001,-0.31962326055260754,0.18644690198902106
msp_2002,-0.2294157338705618,0.13382584475782766
msp_2003,-0.3220599995545374,0.1878683330734802
msp_2004,-0.2819902841860747,0.16449433244187708
msp_2005,-0.20613238538171255,0.12024389147266563
msp_2006,-0.43565877058470953,0.25413428284108047
msp_2007,0.12429801223038218,-0.07250717380105627
msp_2009,0.27940011190162034,-0.16298339860927855
msp_2010,0.648655398476332,-0.37838231577786047
msp_2011,-0.39554117028112584,0.2307323493306569
msp_2013,-0.23462224868498707,0.13686297839957576
msp_2014,0.5850229337771721,-0.3412633780366836
msp_2015,-0.4064381039187,0.23708889395257504
msp_2019,0.5394692458823124,-0.3146903934313489
msp_2020,-0.07777906199111977,0.04537111949481989
msp_2023,0.21074997368708573,-0.12293748465080005
msp_2025,0.5010253909033157,-0.2922648113602674
msp_2028,0.08959986746443616,-0.052266589354254434
msp_2029,-0.30453246268650686,0.17764393656712896
msp_2032,0.4798838048443761,-0.27993221949255276
msp_2033,-0.30262007164945887,0.1765283751288509
msp_2036,-0.24288650565099967,0.14168379496308317
msp_2039,0.5076931849235506,-0.2961543578720712
msp_2042,-0.22941573387056177,0.13382584475782763
msp_2046,0.5367690495700231,-0.31311527891584673
msp_2048,-0.22941573387056177,0.1338258447578278
msp_2050,0.4013277416192808,-0.2341078492779138
msp_2053,0.26733986328536913,-0.155948253583132
msp_2054,-0.3810702131973975,0.22229095769848192
msp_2056,-0.2294157338705618,0.13382584475782758
msp_2058,-0.21437276996344545,0.1250507824786765
msp_2060,-0.4476513166354095,0.26112993470398904
msp_2062,-0.3243453682475249,0.18920146481105624
msp_2063,0.39596168532291104,-0.2309776497716981
msp_2066,-0.33365123993365436,0.19462988996129835
msp_2068,-0.5298694540183201,0.3090905148440201
msp_2070,0.9293171913255023,-0.5421016949398761
msp_2074,-0.4196483295153634,0.24479485888396194
msp_2076,-0.3950993116515402,0.23047459846339846
msp_2078,-0.22941573387056177,0.13382584475782777
msp_2088,0.9646353661842845,-0.5627039636074992
msp_2090,-0.22941573387056177,0.13382584475782774
msp_2101,-0.2805374616024371,0.16364685260142156
msp_2107,0.37487976652244537,-0.21867986380475982
msp_2110,-0.5071864072628639,0.295858737570004
msp_2111,-0.2768126031608196,0.16147401851047818
msp_2127,0.41828984495012456,-0.24400240955423938
msp_2130,-0.3367722031779867,0.1964504518538255
msp_2133,-0.23461614623253463,0.1368594186356452
msp_2134,-0.23847818249766453,0.13911227312363758
msp_2140,-0.22941573387056174,0.13382584475782774
msp_2141,-0.23925794995753297,0.13956713747522764
msp_2142,-0.2358636951401794,0.13758715549843806
msp_2151,0.6404880726503155,-0.37361804237935076
msp_2152,-0.3710156993791874,0.21642582463785928
msp_2155,-0.3764811284079039,0.21961399157127723
msp_2159,-0.6362239861568935,0.3711306585915212
msp_2161,-0.2637478710429297,0.15385292477504234
msp_2165,-0.44282617186890016,0.2583152669235253
msp_2168,0.3132294543541717,-0.18271718170660012
msp_2169,-0.3655967926828665,0.21326479573167212
msp_2176,0.36578858401380493,-0.21337667400805294
msp_2178,-0.32704114132018347,0.19077399910344037
msp_2180,-0.332125079363002,0.19373962962841795
msp_2191,0.0064251038668509276,-0.0037479772556630784
msp_2195,0.5287161544106562,-0.30841775673954946
msp_2196,-0.31509904625844115,0.18380777698409087
msp_2207,-0.5862100645990466,0.3419558710161105
msp_2209,-0.26733048977745394,0.15594278570351475
msp_2210,-0.3940338881619538,0.22985310142780635
msp_2211,-0.23559909446223254,0.13743280510296893
