	NW	W	region
msp_1031	0.7854374852860352	-0.45817186641685387	NW
msp_1032	0.5891952090462428	-0.3436972052769749	NW
msp_1033	-0.753244236254981	0.439392471148739	W
msp_1034	-0.6191179486898035	0.3611521367357187	W
msp_1035	0.4603836747445369	-0.2685571436009798	NW
msp_1036	-0.12238967311513801	0.07139397598383056	W
msp_1037	-0.557380414701938	0.3251385752427974	W
msp_1038	-0.3220404616220156	0.18785693594617567	W
msp_1039	-0.6195880922764362	0.36142638716125425	W
msp_1040c	-0.311512041152411	0.1817153573389064	W
msp_1041	-0.5300880811325263	0.3092180473273071	W
msp_1042	0.3162558655688075	-0.184482588248471	NW
msp_1043	0.3742371112747867	-0.21830498157695843	NW
msp_1044	-0.1612119218922326	0.09404028777046923	W
msp_1045	-0.4088441579274536	0.2384924254576812	W
msp_1046	-0.04868265524835962	0.0283982155615433	W
msp_1047	0.15815993476468998	-0.09225996194606943	NW
msp_1048	-0.598799895645625	0.34929993912661456	W
msp_1049	-0.04319240813376061	0.025195571411360418	W
msp_1050	0.2859296985109801	-0.16679232413140496	NW
msp_1051	-0.027044108505762048	0.015775729961694494	W
msp_1052	-0.3685354022373594	0.21497898463845966	W
msp_1053	-0.7306815785738899	0.4262309208347692	W
msp_1054	0.18781337336365272	-0.10955780112879744	NW
msp_1055	0.7553373566891534	-0.44061345806867275	NW
msp_1056	0.5475711413762839	-0.3194164991361655	NW
msp_1057c	-0.4235940854517849	0.24709654984687449	W
msp_1058c	-0.549124259459899	0.32032248468494107	W
msp_1059c	-0.14824542505593488	0.08647649794929536	W
msp_1060c	-0.9633918858089371	0.5619786000552132	W
msp_1061c	0.8941125659238253	-0.5215656634555648	NW
msp_1062	1.031018834439412	-0.60142765342299	NW
msp_1063c	0.15273659008984034	-0.08909634421907349	NW
msp_1064	-0.5029874429194764	0.2934093417030279	W
msp_1065	-0.445823582655974	0.2600637565493183	W
msp_1066	-0.1311271664065781	0.076490847070504	W
msp_1067	-0.4781515974140965	0.2789217651582228	W
msp_1068	0.01107949058717179	-0.006463036175850191	NW
msp_1069	-0.34274377425764646	0.19993386831696044	W
msp_1070	-0.475870634357492	0.27759120337520365	W
msp_1071	0.36123387577379146	-0.21071976086804492	NW
msp_1072	-0.4871297562163407	0.28415902445953195	W
msp_1073	-0.29794329576920925	0.17380025586537204	W
msp_1074	0.6601605154647784	-0.38509363402112085	NW
msp_1075	0.794367577026845	-0.46338108659899296	NW
msp_1076	-0.2919215192394903	0.17028755288970285	W
msp_1077	0.38584449048600883	-0.2250759527835052	NW
msp_1078	-0.8434423271951399	0.4920080241971648	W
msp_1079	0.9194161807717445	-0.5363261054501842	NW
msp_1081	-0.3052033228118347	0.17803527164023683	W
msp_1082	0.9502937028205761	-0.5543379933120024	NW
msp_1083	-0.06719933801607428	0.039199613842710035	W
msp_1084	-0.617335161217307	0.3601121773767626	W
msp_1085	-0.4972224530158146	0.2900464309258919	W
msp_1086	0.7600640299289225	-0.4433706841252049	NW
msp_1087	-0.415568130704119	0.2424147429107361	W
msp_1088	-0.1549041099500142	0.09036073080417499	W
msp_1089	-0.7422340090444802	0.4329698386092802	W
msp_1090	-1.0013194341841225	0.5841030032740713	W
msp_1091	-0.2884678052378465	0.16827288638874363	W
msp_1092	0.28632889838402714	-0.16702519072401578	NW
msp_1093	-0.7540253433397631	0.4398481169481949	W
msp_1094	-0.07358864331417822	0.04292670859993731	W
msp_1095	0.6571217035394202	-0.3833209937313286	NW
msp_1096	0.5155731075223507	-0.30075097938803796	NW
msp_1097	-0.4988500645527973	0.29099587098913166	W
msp_1098	0.7983337633552418	-0.4656946952905577	NW
msp_1099c	0.4040610178208845	-0.2357022603955158	NW
msp_1100	0.25168008500496825	-0.14681338291956483	NW
msp_1101	-0.576013040720159	0.3360076070867593	W
msp_1102	-0.20697192399534195	0.12073362233061607	W
msp_1103	-0.44001642477723457	0.25667624778672016	W
msp_1104	0.6123969454050144	-0.35723155148625835	NW
msp_1105	0.791127069894576	-0.461490790771836	NW
msp_1106	-0.2520730769433034	0.14704262821692685	W
msp_1107	0.425295077641277	-0.2480887952907449	NW
msp_1108	-0.5145764990188378	0.3001696244276554	W
msp_1109	0.1773370862320926	-0.10344663363538742	NW
msp_1110	0.5052124590068648	-0.2947072677540044	NW
msp_1111	0.45647691414341757	-0.26627819991699364	NW
msp_1112	0.7095910658895231	-0.41392812176888844	NW
msp_1113c	-0.49022594069153635	0.28596513207006313	W
msp_1114	0.2540640603087267	-0.14820403518009093	NW
msp_1115	0.936623572091183	-0.5463637503865234	NW
msp_1116	-0.4511964006672057	0.2631979003892035	W
msp_1117	0.5464485037043828	-0.3187616271608899	NW
msp_1118	-0.48593973275800434	0.2834648441088358	W
msp_1120	0.5875346474603232	-0.3427285443518553	NW
msp_1121	-0.44169551864748685	0.25765571921103386	W
msp_1122	0.6062089812499425	-0.353621905729133	NW
msp_1123	-0.5463661736060703	0.3187136012702076	W
msp_1124	0.5892246656377427	-0.3437143882886832	NW
msp_1125	-0.15025129651491462	0.08764658963370009	W
msp_1126	0.06917663136749515	-0.04035303496437206	NW
msp_1127	-0.4383903711039541	0.2557277164773067	W
msp_1128	0.6262259669567781	-0.365298480724787	NW
msp_1129	-0.16277706479084353	0.09495328779465866	W
msp_1130	0.38447240486253903	-0.22427556950314775	NW
msp_1131	-0.3305555641208276	0.1928240790704828	W
msp_1132	-0.6869301073915351	0.40070922931172875	W
msp_1133	-0.47304798574128804	0.2759446583490847	W
msp_1134	-0.4691155006432312	0.2736507087085516	W
msp_1135	-0.4002798378256471	0.23349657206496088	W
msp_1136	0.40661846508612537	-0.23719410463357304	NW
msp_1137	-0.5282291541521884	0.30813367325544333	W
msp_1138	0.3737365574670169	-0.21801299185575992	NW
msp_1139	0.005412980670964502	-0.003157572058062478	NW
msp_1140	0.37056810702281207	-0.21616472909664042	NW
msp_1141	0.34281761839032265	-0.1999769440610216	NW
msp_1142	0.5488379879486316	-0.3201554929700352	NW
msp_1143	-0.3318143420188747	0.19355836617767722	W
msp_1144c	-0.24090160965719035	0.14052593896669432	W
msp_1145	-0.5020959117277742	0.2928892818412015	W
msp_1146	-0.3984915996272273	0.23245343311588254	W
msp_1147	0.7529904728852296	-0.4392444425163839	NW
msp_1148	-0.23570226039551584	0.13749298523071762	W
msp_1149	-0.45906519833146053	0.26778803236001864	W
msp_1150	-0.37984812851713684	0.2215780749683297	W
msp_1151	-0.3489636578904758	0.2035621337694441	W
msp_1152	-0.36567085092164336	0.21330799637095862	W
msp_1153	-0.46525806777984047	0.2714005395382402	W
msp_1154	0.7479558160310888	-0.4363075593514683	NW
msp_1155	0.35506266208839204	-0.20711988621822866	NW
msp_1156	-0.13240496565431306	0.07723622996501615	W
msp_1157	0.42644990827361934	-0.24876244649294443	NW
msp_1158	-0.340765034981873	0.1987796037394259	W
msp_1159	-0.5236575432567905	0.30546690023312784	W
msp_1160	-0.08148400027738778	0.047532333495143	W
msp_1161	-0.42022385186452343	0.24513058025430534	W
msp_1162	0.13418993716798513	-0.07827746334799102	NW
msp_1163	0.3454874820490886	-0.20153436452863502	NW
msp_1164	0.45221671427849286	-0.26379308332912077	NW
msp_1165	-0.32166101409040027	0.18763559155273346	W
msp_1166	0.9534803978141718	-0.5561968987249334	NW
msp_1167	-0.4046528036186369	0.23604746877753813	W
msp_1168	-0.5294589999722673	0.3088510833171559	W
msp_1169c	0.49718032045960253	-0.2900218536014347	NW
msp_1170	0.4469432763367445	-0.2607169111964343	NW
msp_1171	-0.6337062639549644	0.3696619873070624	W
msp_1172	-0.608072996539513	0.35470924798138254	W
msp_1173c	-0.9956094567909258	0.5807721831280406	W
msp_1174	-0.4049652276614353	0.23622971613583724	W
msp_1175	0.4070245116939857	-0.23743096515482484	NW
msp_1176	0.17707781499840763	-0.10329539208240467	NW
msp_1177	-0.7960490566324506	0.4643619497022627	W
msp_1178	-0.40489520167729853	0.2361888676450907	W
msp_1179	0.314419145619443	-0.1834111682780084	NW
msp_1180	0.4636225744462393	-0.2704465017603063	NW
msp_1181	-0.4989573112932022	0.29105843158770134	W
msp_1182	-0.3866159353984443	0.2255259623157592	W
msp_1183	-0.5089091205194434	0.296863653636342	W
msp_1184	-0.37192094621964317	0.21695388529479165	W
msp_1185	-0.5045099090284262	0.2942974469332486	W
msp_1186	-0.3902424601531331	0.22764143508932766	W
msp_1187	-0.7197924590801996	0.41987893446344965	W
msp_1188	-0.6076087549910102	0.35443844041142253	W
msp_1189	0.08063613808744162	-0.04703774721767404	NW
msp_1190c	0.4127967466285138	-0.24079810219996634	NW
msp_1191c	-0.3480565527802916	0.20303298912183665	W
msp_1192	0.19444735792072257	-0.1134276254537548	NW
msp_1193	-0.4716360618665681	0.27512103608883154	W
msp_1194	-0.6693671711887494	0.3904641831934372	W
msp_1195	-0.2889295160392549	0.1685422176895656	W
msp_1196	-0.2618330036710151	0.15273591880809215	W
msp_1197	0.3862194426736747	-0.22529467489297672	NW
msp_1198	-0.10694505358430852	0.06238461459084651	W
msp_1199	0.4158467634234741	-0.24257727866369336	NW
msp_1200	-0.6231200646224948	0.36348670436312197	W
msp_1201	-0.4743614314658136	0.2767108350217245	W
msp_1202	-0.40297193997914704	0.23506696498783583	W
msp_1203	-0.6033031555147687	0.3519268407169483	W
msp_1204	0.2306496215556559	-0.1345456125741327	NW
msp_1205	0.6218854977202346	-0.3627665403368035	NW
msp_1206	-0.32938420761781784	0.19214078777706053	W
msp_1207	-0.26315347965506275	0.15350619646545327	W
msp_1208	-0.23570226039551584	0.13749298523071765	W
msp_1209	-0.41409530238897757	0.24155559306023688	W
msp_1210	0.574207978344413	-0.334954654034241	NW
msp_1211	0.40890629394766925	-0.23852867146947357	NW
msp_1212	-0.33861579571505546	0.1975258808337823	W
msp_1213	-0.6779922104662817	0.39549545610533104	W
msp_1214	0.6252965333904388	-0.3647563111444227	NW
msp_1215	-0.28513432966996277	0.16632835897414497	W
msp_1216	0.5146658272587661	-0.30022173256761364	NW
msp_1217	-0.5099059360305201	0.29744512935113676	W
msp_1218	0.842145789495536	-0.4912517105390628	NW
msp_1219	-0.3793876280221192	0.22130944967956948	W
msp_1220	-0.35034580088270856	0.20436838384824674	W
msp_1221	-0.4765894050151337	0.27801048625882807	W
msp_1222	-0.2802143108579428	0.16345834800046669	W
msp_1223c	-0.4073660872691441	0.23763021757366729	W
msp_1225	-0.2316470216177818	0.13512742927703938	W
msp_1226	0.8577370137982799	-0.50034659138233	NW
msp_1227c	0.622840738781593	-0.36332376428926255	NW
msp_1228	0.3079309417328894	-0.17962638267751882	NW
msp_1229	-0.45572260357306693	0.26583818541762255	W
msp_1230	0.03718640784708708	-0.021692071244133974	NW
msp_1231	0.45524596401799633	-0.26556014567716446	NW
msp_1232	0.40766248899383345	-0.23780311857973627	NW
msp_1233	-0.4905525099755396	0.28615563081906487	W
msp_1234	-0.2759086662652755	0.16094672198807722	W
msp_1235	-0.5047287404800151	0.29442509861334226	W
msp_1236	0.13242481952556973	-0.07724781138991575	NW
msp_1237	-0.4869123319699703	0.2840321936491493	W
msp_1238	-0.46831937476100355	0.27318630194391885	W
msp_1239	-0.6918291997102217	0.4035670331642962	W
msp_1240	0.5999632464257623	-0.3499785604150279	NW
msp_1241	0.3355691898374883	-0.19574869407186812	NW
msp_1242	0.28491759200067573	-0.16620192866706082	NW
msp_1243	0.688526793633004	-0.4016406296192523	NW
msp_1244	0.295542347382984	-0.17239970264007412	NW
msp_1245	-0.20613164920765198	0.12024346203779694	W
msp_1246	0.7740512981450861	-0.4515299239179668	NW
msp_1247	0.5611472167770805	-0.32733587645329687	NW
msp_1248	-0.5818803061119393	0.339430178565298	W
msp_1249	-0.5551434575335903	0.323833683561261	W
msp_1250	-0.5486522293071633	0.32004713376251187	W
msp_1251	-0.20440159530650406	0.119234263928794	W
msp_1252	0.4581440541012534	-0.26725069822573105	NW
msp_1253	0.39539497491017755	-0.23064706869760343	NW
msp_1254	-0.36002137449706917	0.2100124684566238	W
msp_1255	0.7232397021321395	-0.421889826243748	NW
msp_1256	0.7603956778254644	-0.44356414539818734	NW
msp_1257	-0.001915756475687028	0.0011175246108174701	W
msp_1258	0.0984478511105062	-0.05742791314779556	NW
msp_1259c	-0.5123288620729919	0.2988585028759121	W
msp_1260	-0.09533668076369853	0.055613063778823975	W
msp_1261	0.18443158716313265	-0.10758509251182742	NW
msp_1262	-0.11492142952806172	0.06703750055803602	W
msp_1263c	0.9923477965524956	-0.5788695479889555	NW
msp_1264c	-0.7994054345951541	0.46631983684717354	W
msp_1265	-0.417608250345583	0.24360481270159015	W
msp_1266	0.7592766957814988	-0.44291140587254113	NW
msp_1267	0.945817077311648	-0.5517266284317948	NW
msp_1268	-0.17065456896648984	0.09954849856378563	W
msp_1269	-0.33014380453822373	0.1925838859806306	W
msp_1270	-0.10299932660858399	0.06008294052167384	W
msp_1271	0.5758181849791667	-0.33589394123784727	NW
msp_1272	0.09592170880722183	-0.05595433013754619	NW
msp_1273	0.6630193379457382	-0.3867612804683471	NW
msp_1274	0.8233276468098744	-0.48027446063909346	NW
msp_1275	0.37534739105590914	-0.21895264478261364	NW
msp_1276	-0.5685115209877597	0.33163172057619317	W
msp_1277	-0.1388955955450254	0.08102243073459829	W
msp_1278	-0.33583967801775705	0.1959064788436916	W
msp_1279	-0.9741657778388008	0.5682633704059668	W
msp_1280	0.1406155011206481	-0.08202570898704474	NW
msp_1281	1.0800515885930233	-0.6300300933459302	NW
msp_1282	-0.6612907854720588	0.3857529581920338	W
msp_1283	0.3556601435790294	-0.20746841708776712	NW
msp_1284	-0.23912885880794596	0.1394918343046351	W
msp_1285	0.7324741316738785	-0.42727657680976233	NW
msp_1286	-0.37236585606604045	0.2172134160385235	W
msp_1287	-0.26157503558676654	0.1525854374256139	W
msp_1288	0.35378865118122865	-0.20637671318905007	NW
msp_1290	-0.15804720241186004	0.09219420140691827	W
msp_1291	-0.03218418244898914	0.018774106428576947	W
msp_1292	-0.37863027548626865	0.2208676607003234	W
msp_1293	0.6005159398470331	-0.35030096491076934	NW
msp_1294	-0.3410453951934902	0.19894314719620254	W
msp_1295	-0.406506312192846	0.23712868211249352	W
msp_1296c	-0.6956928102689625	0.4058208059902282	W
msp_1297	-0.44507389069798176	0.2596264362404893	W
msp_1298	-0.016350966395461432	0.009538063730685817	W
msp_1299	-0.5648585414672905	0.3295008158559194	W
msp_1300c	-0.7884246350269446	0.45991437043238403	W
msp_1301	-0.4958201627075259	0.2892284282460568	W
msp_1302	0.6505625776965688	-0.37949483698966563	NW
msp_1303	0.48107181638082785	-0.28062522622214947	NW
msp_1304	-0.5839366738785378	0.3406297264291469	W
msp_1305	-0.6962135386358337	0.4061245642042363	W
msp_1306c	0.4137525400038465	-0.24135564833557707	NW
msp_1307	-0.605584712093587	0.353257748721259	W
msp_1308	0.19088565653790837	-0.11134996631378007	NW
msp_1309	-0.6877333545486807	0.40117779015339683	W
msp_1310	-0.5993073640769763	0.34959596237823626	W
msp_1311	0.4136989198047386	-0.24132436988609732	NW
msp_1312	-0.9150681222538456	0.5337897379814099	W
msp_1313	0.37356739230546976	-0.21791431217819057	NW
msp_1314	0.18289616265709188	-0.1066894282166369	NW
msp_1315	-0.8123273324537054	0.47385761059799486	W
msp_1316	-0.46940531371713634	0.2738197663349963	W
msp_1317	-0.19870140746175277	0.11590915435268907	W
msp_1318	0.645900272339661	-0.3767751588648021	NW
msp_1319	-0.2912622322258452	0.16990296879840963	W
msp_1320c	-0.38118458238667297	0.22235767305889256	W
msp_1321c	-0.2220954788382375	0.1295556959889719	W
msp_1322	0.10075622263533272	-0.05877446320394417	NW
msp_1323	0.513887226760606	-0.299767548943687	NW
msp_1324	0.4325864243159473	-0.25234208085096915	NW
msp_1325	-0.4837927248806299	0.282212422847034	W
msp_1326	0.48981600053160435	-0.2857260003101026	NW
msp_1327	-0.4794212197251479	0.27966237817300305	W
msp_1328	0.393785898327577	-0.2297084406910864	NW
msp_1329	0.1004398880082554	-0.05858993467148247	NW
msp_1330	-0.41467321399263957	0.24189270816237304	W
msp_1331	-0.28684075448828317	0.16732377345149851	W
msp_1332	-0.6375269105343302	0.37189069781169254	W
msp_1333	0.36088457841309207	-0.21051600407430363	NW
msp_1334	0.0924100753117841	-0.05390587726520737	NW
msp_1335	-0.553830322882724	0.3230676883482556	W
msp_1336	-0.5779132361864524	0.3371160544420973	W
msp_1337c	-0.6842943739906905	0.39917171816123626	W
msp_1338	-0.00847712352974815	0.004944988725686633	W
msp_1339	-0.5499779170431055	0.3208204516084783	W
msp_1340	-0.006129796452029458	0.0035757145970170662	W
msp_1341	0.6429490410832642	-0.3750536072985709	NW
msp_1342	0.9684843618288047	-0.564949211066803	NW
msp_1343	0.044246657072397846	-0.02581054995889866	NW
msp_1344c	-0.12539993751000242	0.07314996354750129	W
msp_1345c	0.09752120523085482	-0.05688736971799876	NW
msp_1346c	0.4310127528443541	-0.25142410582587327	NW
msp_1347c	0.49383475254416925	-0.28807027231743176	NW
msp_1348	0.2279703158685642	-0.13298268425666246	NW
msp_1349	-0.8909651675932411	0.5197296810960571	W
msp_1350	-0.3257565444176754	0.19002465091031065	W
msp_1351	-0.17898913145710832	0.10441032668331339	W
msp_1352	0.43325811577067314	-0.25273390086622605	NW
msp_1353	0.5898356000874695	-0.3440707667176906	NW
msp_1354	0.7672930594019226	-0.44758761798445473	NW
msp_1355	0.6154258935596644	-0.3589984379098041	NW
msp_1356	-0.9458937412735295	0.5517713490762255	W
msp_1357	-0.5607906443283763	0.3271278758582195	W
msp_1358	-0.5254273821201177	0.3064993062367352	W
msp_1359	0.6352832089496737	-0.3705818718873095	NW
msp_1360	-0.35423891871176066	0.20663936924852702	W
msp_1361	-0.2450102676038909	0.1429226561022696	W
msp_1362	-0.6099753711882195	0.3558189665264615	W
msp_1363	-0.5026879333658362	0.2932346277967379	W
msp_1364	0.08040488588624937	-0.04690285010031205	NW
msp_1365	0.13207246137702455	-0.07704226913659769	NW
msp_1366	0.40197767980198584	-0.23448697988449174	NW
msp_1367	-0.35041624806827676	0.2044094780398282	W
msp_1368	0.16476636322870836	-0.09611371188341351	NW
msp_1369	0.4868831761724784	-0.2840151861006124	NW
msp_1370	-0.2711275793515205	0.15815775462172033	W
msp_1371	-0.3585914321832947	0.20917833544025535	W
msp_1372	-0.5341429154550009	0.3115833673487504	W
msp_1373	0.30653098812792107	-0.17880974307462036	NW
msp_1374	-0.4165306123188318	0.24297619051931843	W
msp_1375	-0.3354725348725266	0.19569231200897372	W
msp_1376	0.43771904901818937	-0.255336111927277	NW
msp_1377	-0.2754111886528105	0.16065652671413952	W
msp_1378	-0.5729333815275012	0.3342111392243757	W
msp_1379	0.6612724173077272	-0.38574224342950747	NW
msp_1380	0.6480161389027724	-0.37800941435995056	NW
msp_1381	-0.8852151604559922	0.5163755102659956	W
msp_1382	-0.5224358516097697	0.3047542467723658	W
msp_1383c	-0.37209780460420855	0.21705705268578826	W
msp_1384	-0.5977302825821901	0.34867599817294415	W
msp_1385	-0.1240520952967351	0.07236372225642852	W
msp_1386	0.7062612257860085	-0.4119857150418384	NW
msp_1387	-0.3174382373423449	0.18517230511636773	W
msp_1388	0.5510349838846967	-0.3214370739327401	NW
msp_1389	0.21991872979120122	-0.1282859257115341	NW
msp_1390	-0.3075396873647403	0.17939815096276504	W
msp_1391	0.262025653230144	-0.1528482977175839	NW
msp_1392	-0.26778533533550974	0.15620811227904727	W
msp_1393	-0.20537536481820493	0.11980229614395281	W
msp_1394	0.15123651575107264	-0.0882213008547924	NW
msp_1395	0.38019032145037	-0.22177768751271584	NW
msp_1396c	0.4112414053739121	-0.2398908198014487	NW
msp_1397c	-0.8337580758834795	0.4863588775986962	W
msp_1398	0.276484281141005	-0.16128249733225308	NW
msp_1399	-0.6227494627989384	0.3632705199660471	W
msp_1400	-0.700392510340822	0.40856229769881286	W
msp_1401c	0.6003236661015338	-0.35018880522589474	NW
msp_1402	-0.8118571129393165	0.47358331588126773	W
msp_1403	-0.38431345547294854	0.22418284902588634	W
msp_1404	0.03972212532945412	-0.023171239775514923	NW
msp_1405	-0.4608782437067448	0.2688456421622678	W
msp_1406	-0.38062497747318436	0.2220312368593577	W
msp_1407	-0.6835492037197005	0.3987370355031585	W
msp_1408	0.5517283284718444	-0.32184152494190926	NW
msp_1409	-0.45291811033446683	0.26420223102843915	W
msp_1410	-0.7002227825352246	0.40846328981221447	W
msp_1412	0.34461853985524904	-0.20102748158222852	NW
msp_1413	-0.5371224601796661	0.3133214351048052	W
msp_1414	0.4925741243484022	-0.28733490586990146	NW
msp_1415	0.12663429305399176	-0.07387000428149532	NW
msp_1416	0.09233838337811631	-0.053864056970567786	NW
msp_1417	0.4024560730102779	-0.23476604258932876	NW
msp_1418c	-0.5173905977180305	0.30181118200218476	W
msp_1419	0.2574578966314838	-0.15018377303503225	NW
msp_1420	-0.45713096817219595	0.26665973143378086	W
msp_1421	0.5558742212612314	-0.3242599624023851	NW
msp_1422	0.4749754353392176	-0.27706900394787704	NW
msp_1423	-0.49274026965779527	0.2874318239670474	W
msp_1424	0.5189881952818668	-0.3027431139144224	NW
msp_1425	0.8155649803767125	-0.4757462385530822	NW
msp_1426	0.47813502600164576	-0.27891209850096005	NW
msp_1427	-0.39281966104192534	0.22914480227445644	W
msp_1428	0.4577669733441936	-0.2670307344507798	NW
msp_1429	0.36812858653632624	-0.2147416754795236	NW
msp_1430	-0.1314754355564223	0.07669400407457953	W
msp_1431	0.46006389434713374	-0.2683706050358281	NW
msp_1432	-0.24314041685175045	0.1418319098301878	W
msp_1433	-0.3385774861392553	0.1975035335812322	W
msp_1434	-0.3947814426064222	0.23028917485374625	W
msp_1435	-0.7764453973611909	0.4529264817940282	W
msp_1436	-0.6679889938502789	0.38966024641266256	W
msp_1437	-0.7061866457071406	0.41194220999583214	W
msp_1438	0.44001381210442236	-0.25667472372757966	NW
msp_1439	-0.37468437249469283	0.2185658839552375	W
msp_1440	-0.3286256245256138	0.19169828097327465	W
msp_1441c	0.5814423908865134	-0.3391747280171327	NW
msp_1442	-0.09550852850411441	0.05571330829406675	W
msp_1443	-0.6078556454158991	0.35458245982594105	W
msp_1444	-0.5707578040397914	0.3329420523565451	W
msp_1446	0.027297452492109544	-0.015923513953730786	NW
msp_1447	-0.3825832764088023	0.22317357790513462	W
msp_1448	0.6497610223775298	-0.379027263053559	NW
msp_1449	0.360044634349051	-0.21002603670361297	NW
msp_1450	-0.5626818019472467	0.32823105113589374	W
msp_1451	0.6038139327708164	-0.3522247941163094	NW
msp_1452	0.48296752932306297	-0.28173105877178684	NW
msp_1453	-0.5559712486863401	0.3243165617336987	W
msp_1454	-0.386004652512406	0.22516938063223682	W
msp_1455	0.36943418377597365	-0.21550327386931792	NW
msp_1456c	-0.08086817997336945	0.04717310498446567	W
msp_1457	-0.45631847201677733	0.26618577534312043	W
msp_1458	0.39092283473402184	-0.22803832026151286	NW
msp_1459	0.555451607760055	-0.32401343786003195	NW
msp_1460	0.3177625272182456	-0.1853614742106431	NW
msp_1461	-0.7742004960696747	0.4516169560406436	W
msp_1462	-0.32447540104521966	0.18927731727637817	W
msp_1463	-0.304113812282087	0.17739972383121735	W
msp_1464	0.4934864489528203	-0.28786709522247866	NW
msp_1465	0.9060667250537201	-0.5285389229480032	NW
msp_1466	-0.5043579386804218	0.2942087975635796	W
msp_1467	-0.341159403297242	0.19900965192339115	W
msp_1468	0.5672060152382045	-0.33087017555561926	NW
msp_1469	0.8959061230496393	-0.5226119051122896	NW
msp_1471c	0.6222661459453614	-0.36298858513479404	NW
msp_1472c	-0.38805420617179737	0.22636495360021502	W
msp_1473c	-0.30908328156551995	0.18029858091322	W
msp_1474	0.4876042174384387	-0.284435793505756	NW
msp_1475	-0.3435287685394505	0.20039178164801288	W
msp_1476	0.26468185884335116	-0.15439775099195477	NW
msp_1477	-0.6806976310915784	0.39707361813675396	W
msp_1478	-0.5860753186050177	0.3418772691862602	W
msp_1479	-0.684228277654494	0.39913316196512144	W
msp_1481	-0.24810081274316229	0.14472547410017803	W
msp_1482	-0.4283784912987424	0.24988745325759976	W
msp_1483	-0.07869229066681695	0.04590383622230965	W
msp_1484	-0.5483292919413989	0.31985875363248273	W
msp_1485	-0.8308154596839088	0.48464235148228	W
msp_1486	-0.43054026997317585	0.25114849081768575	W
msp_1487	0.4119054458239985	-0.24027817673066595	NW
msp_1488	-0.23570226039551587	0.13749298523071762	W
msp_1489c	-0.15848941447922651	0.09245215844621531	W
msp_1490	-0.37773322914920554	0.2203443836703699	W
msp_1491	-0.48944311481156344	0.2855084836400787	W
msp_1492	-0.15388957413213727	0.08976891824374654	W
msp_1493	-0.5143547425772333	0.3000402665033861	W
msp_1494c	-0.46281429111395855	0.2699750031498092	W
msp_1495	-0.08142769902218878	0.04749949109627686	W
msp_1496	-0.7090359079434575	0.41360427963368324	W
msp_1497	-0.31165846843986694	0.18180077325658908	W
msp_1498	0.4368274562656286	-0.25481601615495003	NW
msp_1499	0.4904687189502977	-0.2861067527210069	NW
msp_1500	0.7808785559633373	-0.45551249097861346	NW
msp_1501	-0.39385094611906896	0.2297463852361236	W
msp_1502	0.2240820710744413	-0.13071454146009068	NW
msp_1503c	-0.6301874297726479	0.36760933403404444	W
msp_1504	0.45805502865952163	-0.2671987667180543	NW
msp_1505	-0.47628266619195997	0.2778315552786434	W
msp_1506	0.00594296334471819	-0.0034667286177523515	NW
msp_1507	-0.3414026158730685	0.19915152592595667	W
msp_1508	0.4013865020823486	-0.23414212621470343	NW
msp_1509	0.69521645295393	-0.4055429308897924	NW
msp_1510c	-0.5144639240352433	0.3001039556872253	W
msp_1511c	0.43182554958253394	-0.2518982372564781	NW
msp_1512	-0.23570226039551587	0.13749298523071762	W
msp_1513	-0.7083360528551481	0.41319603083217	W
msp_1514	0.7653196234197555	-0.44643644699485746	NW
msp_1515	-0.9317822947040464	0.5435396719106939	W
msp_1516	-0.3763772325496753	0.2195533856539774	W
msp_1517	-0.24376899858566342	0.14219858250830358	W
msp_1518	0.4665573328731102	-0.272158444175981	NW
msp_1519	-0.3536089592692801	0.20627189290708023	W
msp_1520	-0.42033767889343704	0.245196979354505	W
msp_1521	0.6469261223356477	-0.3773735713624611	NW
msp_1522	-0.29529348622283064	0.17225453362998447	W
msp_1523	0.18972340590210665	-0.11067198677622893	NW
msp_1524	-0.24361120747648712	0.14210653769461748	W
msp_1525	-0.30341295071924484	0.1769908879195595	W
msp_1526	-0.2814770060207712	0.16419492017878312	W
msp_1527	0.4212549402989502	-0.24573204850772104	NW
msp_1528	-0.30727707867436826	0.17924496256004815	W
msp_1529	-0.6924810953419598	0.40394730561614317	W
msp_1530c	-0.6094485189632382	0.355511636061889	W
msp_1531c	0.7874296008865158	-0.4593339338504674	NW
msp_1532	0.3026070079592233	-0.17652075464288028	NW
msp_1533	0.28805521131438905	-0.16803220660005988	NW
msp_1535	0.7064497116414871	-0.4120956651242007	NW
msp_1536	0.44657040387400493	-0.2604994022598363	NW
msp_1538	-0.7217812785277384	0.4210390791411806	W
msp_1539	-0.30984566039911793	0.18074330189948543	W
msp_1540	0.6916498800759544	-0.4034624300443069	NW
msp_1541	-0.6567076561822424	0.3830794661063079	W
msp_1542	0.26918436071118673	-0.1570242104148588	NW
msp_1543	-0.35412723234896487	0.20657421887022945	W
msp_1545	-0.8141549424478596	0.4749237164279181	W
msp_1546	-0.3775133227331876	0.22021610492769284	W
msp_1547c	-0.23570226039551587	0.13749298523071765	W
msp_1548	-0.5038598142519136	0.29391822498028314	W
msp_1549	0.11500009428831505	-0.06708338833485032	NW
msp_1550	0.4439041117281054	-0.2589440651747283	NW
msp_1551	0.797846761303588	-0.46541061076042617	NW
msp_1552	0.5708839719512724	-0.3330156503049089	NW
